pRaf1, 750
MEK, 1600
ERK, 3000
MST2, 1500
RASSF1A, 100
LATS1, 100
Raf1, 0
Raf1a, 0
pMST2, 0
pMpR, 0
MpR, 0
MaF1A, 0
MF1A, 0
MST2a, 0
LATS1a, 0
pMEK, 0
ppMEK, 0
pERK, 0
ppERK, 0
RaMk, 0
RapMk, 0
