"k1",100
"v1",0.5
"k2",100
"v2",2
"k3cat",0.1
"k3",100
"k5",1000
"v5",5
"k61",0.001
"k62",0.01
"k7",0.01
"k8",1000
"v8",20
"k9",20
"k10",20
"gainuf",1
"gainlf",1
"ksynx1",0
"kdegx1",0
"kdegx2",0
"ksyny1",0
"kdegy1",0
"kdegy2",0
"ksynz1",0
"kdegz1",0
"kdegz2",0
